series_release,series_code,series_description,geoAreaCode,X,Y,ISO3CD,geoAreaName,sliceId,Age,Sex,Units,Age_description,Sex_description,Units_description,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,last_5_years_mean,latest_year,latest_value,latest_source,latest_nature,FID
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",51,44.93839317,40.29499741,ARM,Armenia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,279
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",51,44.93839317,40.29499741,ARM,Armenia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,280
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",52,-59.5346489,13.13648273,BRB,Barbados,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,281
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",52,-59.5346489,13.13648273,BRB,Barbados,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,282
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",56,4.660976456,50.64104975,BEL,Belgium,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,283
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",56,4.660976456,50.64104975,BEL,Belgium,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,284
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",60,-64.78155012,32.27881922,BMU,Bermuda,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,285
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",60,-64.78155012,32.27881922,BMU,Bermuda,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,286
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",64,90.45098484,27.39598568,BTN,Bhutan,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,287
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",64,90.45098484,27.39598568,BTN,Bhutan,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,288
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",68,-64.66224284,-16.71273412,BOL,Bolivia (Plurinational State of),1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,289
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",68,-64.66224284,-16.71273412,BOL,Bolivia (Plurinational State of),2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,290
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",70,17.78584332,44.16845548,BIH,Bosnia and Herzegovina,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,291
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",70,17.78584332,44.16845548,BIH,Bosnia and Herzegovina,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,292
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",72,23.81380223,-22.18810073,BWA,Botswana,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,293
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",72,23.81380223,-22.18810073,BWA,Botswana,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,294
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",74,3.410732868,-54.43295905,BVT,Bouvet Island,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,295
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",74,3.410732868,-54.43295905,BVT,Bouvet Island,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,296
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",76,-53.08432878,-10.77668561,BRA,Brazil,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,297
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",76,-53.08432878,-10.77668561,BRA,Brazil,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,298
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",84,-88.70199554,17.19965901,BLZ,Belize,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,299
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",84,-88.70199554,17.19965901,BLZ,Belize,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,300
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",86,72.38715553,-7.299281071,IOT,British Indian Ocean Territory,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,301
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",86,72.38715553,-7.299281071,IOT,British Indian Ocean Territory,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,302
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",90,160.1584117,-9.622391719,SLB,Solomon Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,303
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",90,160.1584117,-9.622391719,SLB,Solomon Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,304
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",92,-64.63294223,18.42256578,VGB,British Virgin Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,305
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",92,-64.63294223,18.42256578,VGB,British Virgin Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,306
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",96,114.6288563,4.49736984,BRN,Brunei Darussalam,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,307
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",96,114.6288563,4.49736984,BRN,Brunei Darussalam,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,308
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",100,25.23763153,42.75731323,BGR,Bulgaria,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,309
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",100,25.23763153,42.75731323,BGR,Bulgaria,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,310
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",104,96.51752295,21.19332882,MMR,Myanmar,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,1.2,1.200000,2016,1.200000,DHS,C,311
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",104,96.51752295,21.19332882,MMR,Myanmar,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,312
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",108,29.89080992,-3.366387428,BDI,Burundi,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,313
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",108,29.89080992,-3.366387428,BDI,Burundi,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,314
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",112,28.04940161,53.54193075,BLR,Belarus,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,315
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",112,28.04940161,53.54193075,BLR,Belarus,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,316
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",116,104.922836,12.71163737,KHM,Cambodia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,1.70381859670563,,,1.703819,2014,1.703819,DHS,C,317
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",116,104.922836,12.71163737,KHM,Cambodia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,318
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",120,12.7419827,5.692387031,CMR,Cameroon,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,15.9897217121178,,,,,,,2011,15.989722,DHS,C,319
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",120,12.7419827,5.692387031,CMR,Cameroon,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,4.132862,,,,,,,2011,4.132862,DHS,C,320
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",124,-101.6575058,57.72360191,CAN,Canada,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,321
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",124,-101.6575058,57.72360191,CAN,Canada,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,322
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",132,-23.63544151,15.07791834,CPV,Cabo Verde,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,323
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",132,-23.63544151,15.07791834,CPV,Cabo Verde,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,324
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",136,-81.16740559,19.32266656,CYM,Cayman Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,325
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",136,-81.16740559,19.32266656,CYM,Cayman Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,326
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",140,20.93559492,7.003720791,CAF,Central African Republic,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,327
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",140,20.93559492,7.003720791,CAF,Central African Republic,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,328
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",144,80.70489654,7.614693343,LKA,Sri Lanka,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,329
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",144,80.70489654,7.614693343,LKA,Sri Lanka,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,330
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",148,18.66618401,15.36279341,TCD,Chad,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,1.819308,,1.819308,2015,1.819308,DHS,C,331
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",148,18.66618401,15.36279341,TCD,Chad,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,332
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",152,-71.23029019,-35.2652885,CHL,Chile,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,333
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",152,-71.23029019,-35.2652885,CHL,Chile,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,334
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",156,104.1403375,32.30955217,CHN,China,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,335
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",156,104.1403375,32.30955217,CHN,China,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,336
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",162,105.6426067,-10.4882473,CXR,Christmas Island,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,337
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",162,105.6426067,-10.4882473,CXR,Christmas Island,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,338
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",166,96.82633757,-12.18600682,CCK,Cocos (Keeling) Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,339
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",166,96.82633757,-12.18600682,CCK,Cocos (Keeling) Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,340
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",170,-73.07446751,3.888209046,COL,Colombia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,2.200000,,2.200000,2015,2.200000,DHS,C,341
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",170,-73.07446751,3.888209046,COL,Colombia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,342
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",174,43.34234565,-11.66121732,COM,Comoros,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,3.13708002117597,,,,,3.137080,2012,3.137080,DHS,C,343
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",174,43.34234565,-11.66121732,COM,Comoros,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,344
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",175,45.14015057,-12.82217691,MYT,Mayotte,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,345
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",175,45.14015057,-12.82217691,MYT,Mayotte,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,346
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",178,15.22052612,-0.840544119,COG,Congo,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,347
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",178,15.22052612,-0.840544119,COG,Congo,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,348
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",180,23.65496507,-2.877154732,COD,Democratic Republic of the Congo,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,13.3687614639901,,,13.368761,2014,13.368761,DHS,C,349
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",180,23.65496507,-2.877154732,COD,Democratic Republic of the Congo,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,350
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",184,-159.7711391,-21.22696458,COK,Cook Islands,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,351
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",184,-159.7711391,-21.22696458,COK,Cook Islands,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,352
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",188,-84.19712782,9.970998683,CRI,Costa Rica,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,353
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",188,-84.19712782,9.970998683,CRI,Costa Rica,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,354
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",191,17.95874553,45.45172212,HRV,Croatia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,355
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",191,17.95874553,45.45172212,HRV,Croatia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,356
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",192,-79.54460144,22.10030366,CUB,Cuba,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,357
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",192,-79.54460144,22.10030366,CUB,Cuba,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,358
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",196,33.22285964,35.05659437,CYP,Cyprus,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,359
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",196,33.22285964,35.05659437,CYP,Cyprus,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,360
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",203,15.33151382,49.73913871,CZE,Czechia,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,361
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",203,15.33151382,49.73913871,CZE,Czechia,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,362
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",204,2.339933594,9.65401646,BEN,Benin,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,363
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",204,2.339933594,9.65401646,BEN,Benin,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,364
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",208,9.326571283,56.03829721,DNK,Denmark,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,365
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",208,9.326571283,56.03829721,DNK,Denmark,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,366
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",212,-61.3493756,15.43391378,DMA,Dominica,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,367
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",212,-61.3493756,15.43391378,DMA,Dominica,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,368
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",214,-70.49847576,18.89832088,DOM,Dominican Republic,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,1.31499274895925,,,,1.314993,2013,1.314993,DHS,C,369
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",214,-70.49847576,18.89832088,DOM,Dominican Republic,2,18-29,MALE,PERCENT,18 to 29 years old,Male,Percentage,,,,,,,,,,,,,,,,,,370
2018.Q2.G.01,VC_VAW_SXVLN,"Proportion of population aged 18-29 years who experienced sexual violence by age 18, by sex (% of population aged 18-29)",218,-78.37005241,-1.447785891,ECU,Ecuador,1,18-29,FEMALE,PERCENT,18 to 29 years old,Female,Percentage,,,,,,,,,,,,,,,,,,371
